video_id,title,contract_id,category,category_sub1_name,category_sub2_name,season,phase,series_name,updated_at
Z6wLuUfo7ms,Th?i ti?t nÙng v? 18/09/2018: L?u ˝ v?i b‡ con tr?ng chË | VTC14,177,News,TV,,,,,9/21/2018 3:20
dgypkGil_cA,CÙ g·i chi g?n 28 t? ??ng ph?u thu?t gi?ng Ph?m B?ng B?ng| VTC14,177,News,TV,,,,,9/21/2018 3:20
pH3MdqB0KUs,B?n tin Giao thÙng an to‡n ng‡y 18/09/2018 | VTC14,177,News,TV,,,,,9/21/2018 3:20
nUYaMIqggUI,B?t nghi ph?m d˘ng s˙ng c??p 1 t? ??ng c?a ng‚n h‡ng| VTC14,177,News,TV,,,,,9/21/2018 3:20
fawXUiDh2Hc,B?n tin GÛc nhÏn kh·n gi? ng‡y 18/09/2018 | VTC14,177,News,TV,,,,,9/21/2018 3:20
ZeSYk6WRGcc,"700 ng??i ph?i c?p c?u vÏ ma t˙y, Australia c?m l? h?i ‚m nh?c| VTC14",177,News,TV,,,,,9/21/2018 3:20
0A24NuTgKAg, [Tr?c ti?p] B?n tin Nh?t k˝ cu?c s?ng ng‡y 18/09/2018 I VTC14,177,News,TV,,,,,9/21/2018 3:20
K8pgvikiW9g, [Tr?c ti?p] B?n tin Nh?t k˝ cu?c s?ng ng‡y 17/09/2018 I VTC14,177,News,TV,,,,,9/21/2018 3:20
nUED1B-ZY0A,"Th?i ti?t t?ng h?p 19h 17/09/2018:Trung B?, trong ?Ím nay v‡ ng‡y mai m?a r‡o v‡ dÙng r?i r·c| VTC14",177,News,TV,,,,,9/21/2018 3:20
S6lPH4Y2tuI,B?n tin GÛc nhÏn kh·n gi? 17/09/2018| VTC14,177,News,TV,,,,,9/21/2018 3:20
rkFqlHLiCjM, [Tr?c ti?p] B?n tin Ch‡o bu?i t?i ng‡y 17/09/2018 I VTC14,177,News,TV,,,,,9/21/2018 3:20
VFlxPcIqHus,"Th?i ti?t nÙng v? 17/09/2018: Thanh HÛa, Ngh? An cÛ m?a v?a, m?a to  | VTC14",177,News,TV,,,,,9/21/2018 3:20
52etyB5OxlE,B?n tin Giao thÙng an to‡n 17/09/2018| VTC14,177,News,TV,,,,,9/21/2018 3:20
Itqyo3dBupc,L?u n?m chay t?t cho s?c kh?e c? nh‡| VTC14,177,Lifestyle,Foods,,,,,9/21/2018 3:20
AZQW00n8aS8,"Th?i ti?t cu?i ng‡y 17/09/2018:B?c B? v?n duy trÏ nhi?u m‚y v‡ cÛ m?a, t?p trung v˘ng n˙i | VTC14",177,News,TV,,,,,9/21/2018 3:20
KW95gd3Iyf8,?n t??ng Gi?i taekwondo thi?u niÍn nhi ??ng qu?n 6 l?n th? nh?t,366,Sport,Others,,,,,9/21/2018 3:20
NUNu5Pltv8M,aaaaaaaaaaaaaaaaaaa,274,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:20
JdgZxxp70AQ,"iPhone XS, iPhone XS Max v‡ iPhone Xr - 3 phiÍn b?n iPhone ??nh cao nh?t v?a trÏnh l‡ng",292,News,Others,,,,,9/21/2018 3:20
hXuahL0qTrk,aassssssss,274,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:20
_EhrLEbFJjM,B?n ?„ bao gi? ?¡NH C??C ??i s?ng v?i nh?ng chuy?n MAY R?I - Th?y ThÌch Thi?n Thu?n gi?ng,204,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:20
eTbugaPZUUc,X⁄C ??NG r?i n??c m?t khi nghe Th??ng t?a tr? trÏ ch˘a Ho?ng Ph·p k? v? 3 NG??I TH¬N NH?T ?„ ra ?i,274,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:20
a5iClh8KsL4,Ngh? An: Kh?i t? nhÛm ??i t??ng ?i ?Úi n? c??ng ?o?t t‡i s?n,202,News,Newspaper,,,,,9/21/2018 3:20
XUlEA2-Fw04,B?t gi? ??i t??ng v?n chuy?n 150kg ph·o n?,202,News,Newspaper,,,,,9/21/2018 3:20
02UhlX8GaLw,???c m?nh danh l‡ C?U B… GOOGLE ng??i n‡y cÛ th?t s? T¿I GI?I,204,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:20
qt2xTdwRNxQ,cuocdoibatdaututuoitre,204,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:20
ynMIMTdL0PE,VÏ sao TRŸM C? B?C khÈt ti?ng m?t th?i t?i SanDiego HOA K? l?i ?i tu | ??O PH?T,204,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:20
EyBuDrK1AZI,"‘m"" 15 b·nh hÍrÙin, th?y gi·o d?y ti?u h?c l?nh ·n t? hÏnh",202,News,Newspaper,,,,,9/21/2018 3:20
QaZhNIGePiU,AI L¿ T‘I,204,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:20
CrMRsBwCiDw,Ph˙c Nhi?u ??n M?y C?ng Tan S?ch - N?u KhÙng Th??ng Ni?m Ph?t L‡m Sao V„ng Sanh c?c L?c - #M?i Nh?t,2827,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:20
Cu6yEkyPSWs,Nh?ng L?i Ph?t D?y › Ngh?a CÛ Th? Gi˙p B?n V??c Qua Kh? ?au - H?nh Ph˙c KhÙng C?n TÏm ?‚u Xa ,2827,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:20
C-dvocHtGUU,SOPHANNGHIETNGAcobe,204,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:20
_5YAwiDi8jg,N?u Cu?c ??i B?n M„i V?t V? Kh? ?au - H„y T?p B? ThÌ Ki?u N‡y NghËo C?ng Tr? NÍn Gi‡u CÛ An Vui,2827,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:20
zo12PtLVmTU,"Nghe Truy?n Ph?t M?i T?i ""TI U TAN PHI?N N√O"" Thay ??i V?n M?nh - Truy?n Nh‚n Qu? Ph?t Gi·o",2827,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:20
-awWIetyg3Y,Nh?ng SAI L?M trong cu?c s?ng ta th??ng m?c ph?i - Th?y ThÌch T‚m NguyÍ,204,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:20
vC9b5lQnuXk,??o Ph?t d?y cho ch˙ng ta S?NG v‡ CH?T khÙng cÛ ‚n h?n (hay l?m nÍn nghe),204,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:20
Ec12jOuZkDA,HT.ThÌch Minh Ch?n th?m ch˘a Ho?ng Ph·p v‡ nh?ng l?i v‡ng ng?c c?a Ng‡i | ??O PH?T,204,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:20
LJojq3MnyKE,C?m ??ng r?i n??c m?t Th?y ThÌch Ch‚n TÌnh khÙng g?p ???c CHA M? L?N CU?I | ??O PH?T,204,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:20
87hykI5j6vE,Vı Th? Ng?c Ph??ng | H?c C?i V?n M?nh,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
t0wpr15UrME,Nghe L?i Ph?t D?y M?i T?i Ng? R?t Ngon - May M?n LiÍn Ti?p M?i Chuy?n SuÙn S? - R?t Hay - #M?i Nh?,2827,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:20
mOmb_iC3SkA,Xem t? vi trong S‡i GÚn 13/9/2018 | H?c C?i V?n M?nh,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
Wcvr4K-DVI8,Nguy?n ??c T‡i | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
m5NJHQzi1bc,MS2677 | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
13U3Cc_iOLk,MS2834 | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
qLduAyrUTKI,??i L‡ Bi?n Kh? - Gieo GiÛ ?c Ph?i G?p B?o - Ph?t D?y Do Nh‚n GÏ Ng??i Gi‡u Sang K? NghËo HËn - #M?i,2827,Religion & Feng Shui,Buddhism,,,,,9/21/2018 3:20
9cY1O6pSlcw,MS2708 | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
plceFM17-dc,Nguy?n Th? Tuy?t Dung | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
g8LurdHejL8,Nguy?n T?n H?i | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
hfy3dnCUtg4,Tr?n Phi Hi?p | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
gjzH3yJBNmg,Ho‡ng Vi | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
qraZSZ4IaT4,Nguy?n H?u Chi?n 55 | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
IJYZus2a_og,Nguy?n Thanh T‚m | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
BYy3Rma6A14,Nguy?n ??c 54 | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
NXfrLOdMBcg,Ph?m Th? H?ng | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
zAQRnPYNQHk,V? V?n BÏnh | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
NSOVZF4l6hA,Nguy?n Th? Thu L??m | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
uF-t-gNNKyE,Ph?m Th? Th?y | H?c C?i V?n M?nh,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
LhuZLkCdbV0,Nguy?n Th? Ph??ng | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
FOZg0hfkMgY,Nguy?n Ng?c Minh Tu? | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
YS81xNEd36Q,Nguy?n Ti?n Vi?t | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
r62pFO66RNs,L˝ Di?u Nga | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
LGOxDWKZ18U,Nguy?n H˘ng Vi?t | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
r3Xi9yFhR3o,Nguy?n T˙ H‡ | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
l_xP1q5Hnvc,"V? Th? Ho‡n, V? Quang HŸng, H?ng H?nh, Th˘y Linh, Th˘y Trang | H?c C?i V?n M?nh ",142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
mBZqLRO6noc,TR??ng V?n L?y | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
0xQ4guawtWw,Vı Th? Thanh Nga | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
infuBYVTsCA,Ho‡ng V?n Tu?n | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
QS-wK6l-0Ko,LÍ V?n Ch??ng | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
MGQPv8IN31g,H? Xu‚n Ti?n | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
k5Up3aYgorc,V? Ho‡ng Qu?c Long | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
snnqWhawFuQ,Nguy?n Th? Th˙y H‡ | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
fNt2OVOvq9k,Th·i Th? H‡ v‡ Ck | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
5AdZTlFI8Oo,?‡o Th? Anh | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
_72Qj1vpFjE,Vı Tu?n ??t | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
UndSOe0p1nc,?? Minh Tuy?n | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
mGOmebSeoSg,?? B?o Tr‚m | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
21Ig9J3710c,Nguy?n Th? Vi?t | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
OPQGHTsKqSM,Nguy?n Th? S·ng | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
c26Cb0v-g28,Chu Th? Thanh Huy?n | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
w1i-WxR2-as,H? S? Ngh?a | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
G0-UZWl5Ojk,"Gi?ng t? vi t?i ThÙng b·o t?i T?ng 3 728 ???ng Vı V?n Ki?t, Ph??ng 1, Qu?n 5, H? ChÌ Minh 12/9/2018",142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
n6WYeRZ7m3Y,LÍ ?Ïnh Ng?c | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
cWVwLlOuh58,??ng B?o Ph??ng | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
EYW1nugU4Dw,??ng Ng?c Hu?nh | H?c C?i V?n M?nh,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
Xx_bxnXgooc,Tr?n Th? Ph??ng | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
TREhJ3obPd0,Ho‡ng Th˙y Minh Hi?n | H?c C?i V?n M?nh,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
2Z0bIuT_bTQ,Nguy?n Ng?c Giang Thanh | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
j8zo8f-3svc,??u Quang Thanh | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
GhY8HUIZwK0,?? Th? Thanh Hi?n | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
xhKdJvyZL4g,Th?y Cao Anh gi?i vong nhanh nh?t,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
jzPME3T2Bts,B˘i Thanh T??i | H?c C?i V?n M?nh,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
ee85LU_ybKY,Gia ?Ïnh Nguy?n HU?nh Kh·nh An | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
P4a8g9YhQAA,BÈ XÌu | H?c C?i V?n M?nh,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
hfUceZJUqvU,Hoa Th? M? TiÍn | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
fv-Hi-AlGdA,?? V?n M?n | H?c C?i V?n M?nh (unlisted),142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
a5v0UcMUg6M,V? Th? Th˘y D??ng | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
fVGFSGe0px8,TR??ng Anh Tu?n | H?c C?i V?n M?nh,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
-aqXqnX8TM0,LÍ Thanh Tu?n | H?c C?i V?n M?nh,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
MrZqUYRHUHo,?? Th? Ho‡ng Oanh | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
HpyrNj3HT2k,Tr?n Kh?c Nam | H?c C?i V?n M?nh (unlisted),142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
22nc_Rl9AI0,NguyÍn Duy KiÍn | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
sBXW_2SDHlw,Ph?m Ph??ng Khanh - Ph?m Ng?c H‡ | H?c C?i V?n M?nh (unlisted),142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
DafSpZduqHs,Th?y Cao Anh chia s? vÍf T? vi ng‡y 16/9/2018 t?i TPHCM | H?c C?i V?n M?nh,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
oiw1jlBY_6M,T? vi Nguy?n Th˘y Linh | H?c C?i V?n M?nh,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
XNv3d-V36lg,B˘i Tuy?t Ng‚n | H?c C?i V?n M?nh,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
AgIkrupKQqY,H‡ Th? Th˙y Ki?u | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
iFsBvM6tnsA,L?u V?n Thanh | H?c C?i V?n M?nh (unlisted),142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
ZRH1klBKrHA,DANY | H?c C?i V?n M?nh ,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
4_3dNou3kcg,Vong theo cÙ g·i ?ang ???c d‚n m?ng tÏm ki?m,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
4pyGqN5jpX0,Nguy?n ??c Huy | H?c C?i V?n M?nh,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
-Mn94_xOoRo,Nguy?n ??c Th?ng | H?c C?i V?n M?nh,142,People & Blogs,People & Blogs,,,,,9/21/2018 3:20
