date,channel_id,video_id,claimed_status,uploader_type,country_code,estimated_partner_revenue,estimated_partner_ad_revenue,estimated_partner_ad_auction_revenue,estimated_partner_ad_reserved_revenue,estimated_youtube_ad_revenue,estimated_monetized_playbacks,estimated_playback_based_cpm,ad_impressions,estimated_cpm,estimated_partner_red_revenue,estimated_partner_transaction_revenue
20190111,UC9YSngk5ablDGZiLJvvbKzQ,j3ci7IkGX6o,claimed,self,US,0.003,0.003,0.003,0,0.006,2,2.833,2,2.833,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,yYgNYc0yL80,claimed,self,UA,0.001,0.001,0.001,0,0.002,12,0.128,12,0.128,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,VIck6Xrg2AE,claimed,self,US,0.003,0.003,0.003,0,0.006,2,2.984,2,2.984,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,YNtmAvwULQQ,claimed,self,ID,0.887,0.887,0.885,0.002,1.612,2984,0.54,2978,0.541,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,5VJFCgbr7aU,claimed,self,TZ,0.003,0.003,0.003,0,0.006,2,2.844,2,2.844,0,0
20190111,UCag_pQZXT-mPS94lr1_jZyA,awr8M5Yk04s,claimed,self,VN,0.01,0.01,0.01,0,0.019,14,1.336,19,0.984,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,Yn6zH76dSww,claimed,self,JP,0.012,0.012,0.012,0,0.022,11,1.981,14,1.556,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,Nb-TTHeyOKc,claimed,self,MW,0.003,0.003,0.003,0,0.006,1,6.348,1,6.348,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,ECHG92ynKPc,claimed,self,FR,0.001,0.001,0.001,0,0.001,6,0.215,9,0.143,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,0l1TYHze2yE,claimed,self,JP,0.009,0.009,0.009,0,0.016,4,3.987,4,3.987,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,Yyv8SIwBHH4,claimed,self,GB,0.001,0.001,0.001,0,0.002,2,1.199,2,1.199,0,0
20190111,UCag_pQZXT-mPS94lr1_jZyA,lukJqOJ1Lk4,claimed,self,US,0.178,0.178,0.178,0,0.324,93,3.482,97,3.338,0,0
20190111,UCipHWim9P0HEcScbiorqyEA,2LfqZ7mmQIQ,claimed,self,CA,0.009,0.009,0.009,0,0.016,1,15.738,1,15.738,0,0
20190111,UCxQAr3INJxTZIsDpKV_LfGQ,3JsgrNujADg,claimed,self,VN,0.003,0.003,0.003,0,0.005,3,1.765,4,1.324,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,i3joZP_tTh8,claimed,self,JP,0.007,0.007,0.007,0,0.012,7,1.722,7,1.722,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,DGQXd-M25Z0,claimed,self,CI,0.012,0.012,0.012,0,0.023,1,22.549,2,11.274,0,0
20190111,UCb2iEG1CZVwGCC1VQaRo7ZQ,MG7fpdV1jUg,claimed,self,VN,0,0,0,0,0.001,2,0.265,2,0.265,0,0
20190111,UCipHWim9P0HEcScbiorqyEA,NFzqyfuN3Ag,claimed,self,VN,0.001,0.001,0.001,0,0.002,7,0.342,9,0.266,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,DGQXd-M25Z0,claimed,self,DE,0.056,0.056,0.056,0,0.102,39,2.605,47,2.161,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,pSFWaT8ZpAI,claimed,self,AT,0.001,0.001,0.001,0,0.002,3,0.811,3,0.811,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,fv3Lm5gxg3M,claimed,self,IN,0.001,0.001,0.001,0,0.002,16,0.115,17,0.108,0,0
20190111,UCw0U1UG1kaJH-1oH_J83e7A,Rqdp5yjJvAQ,claimed,self,VN,0.002,0.002,0.002,0,0.003,7,0.425,7,0.425,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,jLg4akadQhA,claimed,self,VN,0.004,0.004,0.004,0,0.008,9,0.879,9,0.879,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,I6a7iq9hMLE,claimed,self,GB,0.048,0.048,0.048,0,0.087,40,2.176,41,2.123,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,HNg9LtHlykc,claimed,self,SE,0.007,0.007,0,0.007,0.012,2,6.234,2,6.234,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,y3vNOgre_PU,claimed,self,TW,0.008,0.008,0.008,0,0.015,2,7.532,2,7.532,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,l01Q8AvytwA,claimed,self,LU,0.001,0.001,0.001,0,0.002,3,0.623,3,0.623,0,0
20190111,UC9YSngk5ablDGZiLJvvbKzQ,we9ICcbWTDo,claimed,self,KH,0.002,0.002,0.002,0,0.003,2,1.573,2,1.573,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,HPXUpi4dpSw,claimed,self,DK,0.003,0.003,0.003,0,0.005,1,5.497,1,5.497,0,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,1cx3Yy-AL9c,claimed,self,VN,0.002,0.002,0.002,0,0.003,5,0.572,5,0.572,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,LHj4usXwY2o,claimed,self,GB,0.003,0.003,0.003,0,0.005,3,1.633,3,1.633,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,EAmzjI4ySac,claimed,self,KE,0.003,0.003,0.003,0,0.005,17,0.268,17,0.268,0,0
20190111,UCb2iEG1CZVwGCC1VQaRo7ZQ,G1f--p7Ozlk,claimed,self,VN,0.002,0.002,0.002,0,0.003,9,0.343,9,0.343,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,yorau-dn640,claimed,self,VN,0.002,0.002,0.002,0,0.003,3,1.098,3,1.098,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,5ppLwdiBYis,claimed,self,IN,0,0,0,0,0.001,1,0.901,1,0.901,0,0
20190111,UCt_Zg0AFREcfbuOcHyxNp_Q,aoiixKcWKP8,claimed,self,US,0.319,0.293,0.264,0.029,0.533,77,6.923,81,6.581,0.026,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,0VOsJ13mn_I,claimed,self,ZA,0.008,0.008,0.008,0,0.015,5,2.954,5,2.954,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,9omkdsWbmsU,claimed,self,CA,0.002,0.002,0.002,0,0.004,2,2.118,2,2.118,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,A7AuX8-F54g,claimed,self,DE,0.002,0.002,0.002,0,0.003,1,3.407,1,3.407,0,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,QpS_VegQBDM,claimed,self,VN,0.001,0.001,0.001,0,0.002,1,2.305,1,2.305,0,0
20190111,UCag_pQZXT-mPS94lr1_jZyA,H1qudMJdGns,claimed,self,KR,0.072,0.072,0.072,0,0.131,5,26.28,16,8.212,0,0
20190111,UCipHWim9P0HEcScbiorqyEA,CrzfGkrf7EE,claimed,self,RU,0.001,0.001,0.001,0,0.003,3,0.893,3,0.893,0,0
20190111,UCt_Zg0AFREcfbuOcHyxNp_Q,ZqBwqNppKJQ,claimed,self,VN,0.008,0.008,0.008,0,0.014,24,0.592,32,0.444,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,3zJnTQouitQ,claimed,self,US,0.022,0.022,0.022,0,0.039,9,4.388,13,3.038,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,ec75lGb2_AA,claimed,self,DE,0.001,0.001,0.001,0,0.002,1,1.555,1,1.555,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,w9u3NvNICqQ,claimed,self,VN,0.001,0.001,0.001,0,0.002,2,1,2,1,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,ZoWKYgSxMQA,claimed,self,UA,0.001,0.001,0.001,0,0.001,5,0.297,6,0.248,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,HnVj-g1VAsM,claimed,self,TW,0.002,0.002,0.002,0,0.003,3,0.949,3,0.949,0,0
20190111,UCxQAr3INJxTZIsDpKV_LfGQ,homJS5AVxXA,claimed,self,CA,0.019,0.019,0.019,0,0.035,2,17.479,5,6.991,0,0
20190111,UCb2iEG1CZVwGCC1VQaRo7ZQ,6s_iNauodtQ,claimed,self,VN,0.001,0.001,0.001,0,0.001,2,0.468,2,0.468,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,zA3S8uXfO9c,claimed,self,TR,0.001,0.001,0.001,0,0.002,3,0.707,3,0.707,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,Jk4YlR428TU,claimed,self,DK,0.007,0.007,0.007,0,0.012,1,12.195,1,12.195,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,Ixyw6PEZxiQ,claimed,self,MT,0.001,0.001,0.001,0,0.003,3,0.903,4,0.677,0,0
20190111,UC1CeYWtAz6CpHIgOC3DXQhw,TxH-K4EsfnA,claimed,self,TW,0.002,0.002,0.002,0,0.004,3,1.356,3,1.356,0,0
20190111,UCb2iEG1CZVwGCC1VQaRo7ZQ,QLeNPqWtvyw,claimed,self,JP,0.006,0.006,0.006,0,0.011,6,1.752,6,1.752,0,0
20190111,UCnp291tDquOa2Mz3LxY9Iew,hJ9dYuxKY34,claimed,self,VN,0.001,0.001,0.001,0,0.002,2,0.764,2,0.764,0,0
20190111,UCyt-QAsMUqDhC4tbwanWUlQ,73begsCUS3M,claimed,self,VN,0.073,0.073,0.064,0.009,0.132,65,2.034,65,2.034,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,ECHG92ynKPc,claimed,self,CH,0.006,0.006,0.006,0,0.011,2,5.721,2,5.721,0,0
20190111,UCt_Zg0AFREcfbuOcHyxNp_Q,CPmhIq4Rp_k,claimed,self,ID,0.002,0.002,0.002,0,0.003,3,0.97,2,1.456,0,0
20190111,UC_2Wbh0vaQ6GlTFSVxSG3vw,G1kkBHOrtUM,claimed,self,VN,0.559,0.559,0.555,0.004,1.011,643,1.572,894,1.131,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,j0xDfypND4A,claimed,self,NG,0.001,0.001,0.001,0,0.001,2,0.682,2,0.682,0,0
20190111,UCVjf6JL7Pg1j23h2hyZBYMg,Vn6vyvBqFMQ,claimed,self,VN,0.002,0.002,0.002,0,0.007,6,1.122,6,1.122,0,0
20190111,UCb2iEG1CZVwGCC1VQaRo7ZQ,yG38UhWxsu0,claimed,self,VN,0.001,0.001,0.001,0,0.001,1,1.12,1,1.12,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,Ixyw6PEZxiQ,claimed,self,ES,0.005,0.005,0.005,0,0.009,2,4.313,2,4.313,0,0
20190111,UCkBngOIJHGZSIQsrJ-ujIuQ,ybZYH523hoo,claimed,self,VN,0.141,0.141,0.141,0,0.256,660,0.388,670,0.382,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,FVcIwB86Qv4,claimed,self,US,0.012,0.012,0.012,0,0.022,5,4.473,5,4.473,0,0
20190111,UCdgrNuQD3MU8aZhR5pno4qw,9dEmw-hBS9s,claimed,thirdParty,VN,0.004,0.004,0.004,0,0.008,15,0.527,16,0.494,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,AO3yzWCvk2s,claimed,self,GB,0.001,0.001,0.001,0,0.001,2,0.615,2,0.615,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,kJ9kA4Xr9wg,claimed,self,NL,0.003,0.003,0.003,0,0.005,2,2.499,2,2.499,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,7nSVaQvNtkI,claimed,self,ID,0.001,0.001,0.001,0,0.001,1,1.152,1,1.152,0,0
20190111,UCRP6wPuXh2ZqjKCrANXJZdw,AknK0oKHUpY,claimed,self,VN,0.004,0.004,0.004,0,0.007,4,1.679,4,1.679,0,0
20190111,UCyt-QAsMUqDhC4tbwanWUlQ,aPSsV8N0Im0,claimed,self,US,0.011,0.011,0,0.011,0.021,7,2.933,7,2.933,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,Ixyw6PEZxiQ,claimed,self,DK,0.002,0.002,0.002,0,0.004,2,1.853,4,0.926,0,0
20190111,UC42rHKsPLtfJMxWU-CWTeFQ,3xZW-bKrOuc,claimed,self,VN,0.003,0.003,0.003,0,0.005,5,1.017,5,1.017,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,AkHVH_3KSLs,claimed,self,GB,0.003,0.003,0.003,0,0.005,1,4.948,1,4.948,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,A0z_ml7K0FU,claimed,self,US,0.025,0.025,0.025,0,0.046,4,11.489,4,11.489,0,0
20190111,UC1CeYWtAz6CpHIgOC3DXQhw,41TLfrmZuSM,claimed,self,JP,0.56,0.56,0.543,0.017,1.018,147,6.927,168,6.061,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,l01Q8AvytwA,claimed,self,LK,0.018,0.018,0.018,0,0.033,38,0.879,36,0.928,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,YNtmAvwULQQ,claimed,self,SZ,0.001,0.001,0.001,0,0.002,1,2.068,1,2.068,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,EAmzjI4ySac,claimed,self,AE,0.008,0.008,0.008,0,0.014,41,0.341,43,0.325,0,0
20190111,UCigFC-XtttG76BIu5DvjUkQ,IumqTsLdu04,claimed,thirdParty,AU,0.023,0,0,0,0,0,0,0,0,0.023,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,i2u-AxSQvZY,claimed,self,VN,0.278,0.278,0.278,0,0.505,426,1.185,610,0.827,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,-OV0Kx911-I,claimed,self,VN,0.001,0.001,0.001,0,0.002,7,0.269,9,0.209,0,0
20190111,UCyt-QAsMUqDhC4tbwanWUlQ,Dk1afkzBNl4,claimed,self,US,0.004,0.004,0.004,0,0.008,2,4.066,2,4.066,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,l01Q8AvytwA,claimed,self,MO,0.005,0.005,0.005,0,0.01,3,3.226,3,3.226,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,sdoA3KE8ZG0,claimed,self,JP,0.01,0.01,0.01,0,0.018,2,8.924,2,8.924,0,0
20190111,UCipHWim9P0HEcScbiorqyEA,_hBuYrgK48w,claimed,self,VN,0.001,0.001,0.001,0,0.002,1,1.96,1,1.96,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,Ju9qvRX_9ls,claimed,self,SG,0.003,0.003,0.003,0,0.006,8,0.756,8,0.756,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,kaSxgD2XZo0,claimed,self,MY,0.009,0.009,0.009,0,0.017,14,1.195,14,1.195,0,0
20190111,UC_2Wbh0vaQ6GlTFSVxSG3vw,UzHrHpU_RFU,claimed,self,US,0.012,0.012,0.012,0,0.022,2,10.832,4,5.416,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,uSsIKilh3Ic,claimed,self,CM,0.001,0.001,0.001,0,0.002,1,1.542,1,1.542,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,AsLLYC6Nb4w,claimed,self,KR,0.002,0.002,0.002,0,0.004,3,1.391,3,1.391,0,0
20190111,UCipHWim9P0HEcScbiorqyEA,ZFGpOvYQXPw,claimed,self,VN,0,0,0,0,0.001,1,0.718,1,0.718,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,OOEK0H0aNXE,claimed,self,PE,0,0,0,0,0,2,0.114,2,0.114,0,0
20190111,UCt_Zg0AFREcfbuOcHyxNp_Q,WFJReZBmyk8,claimed,self,US,0.003,0,0,0,0,0,0,0,0,0.003,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,QoHnGqE7up0,claimed,self,IN,0.001,0.001,0.001,0,0.001,6,0.226,6,0.226,0,0
20190111,UCOpf1V0NoeHUnjqvbaWTAXQ,F3lB87p8_Ww,claimed,thirdParty,IL,0.001,0.001,0.001,0,0.003,1,2.54,1,2.54,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,YNtmAvwULQQ,claimed,self,UG,0.049,0.049,0.049,0,0.088,93,0.949,93,0.949,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,Q8TZ8oD23sw,claimed,self,VN,0.078,0.078,0.076,0.002,0.141,219,0.645,242,0.584,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,YNtmAvwULQQ,claimed,self,MM,0.182,0.182,0.182,0,0.33,132,2.502,128,2.58,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,BLrIjTXGT98,claimed,self,VN,0,0,0,0,0,1,0.44,1,0.44,0,0
20190111,UClwnx0YD7cmueC-NveViVHA,E52qf1kPxwE,claimed,self,VN,0.001,0.001,0.001,0,0.001,3,0.497,3,0.497,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,kXI37mZY5C0,claimed,self,FI,0.004,0.004,0.004,0,0.006,2,3.22,2,3.22,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,coxNZ9P6MgM,claimed,self,KH,0.001,0.001,0.001,0,0.002,2,0.932,2,0.932,0,0
20190111,UCiu6Pc8Dix53ijEWSXRHNnQ,5Mj91W3oUhM,claimed,self,TH,0.001,0.001,0.001,0,0.001,4,0.321,4,0.321,0,0
20190111,UCyt-QAsMUqDhC4tbwanWUlQ,gucXRIrv6GI,claimed,self,KR,0.002,0.002,0.002,0,0.004,6,0.694,7,0.595,0,0
20190111,UCHXT6hcUpi8NAiHRu622CUw,qQ3az8uKne8,claimed,self,VN,0,0,0,0,0.001,1,0.61,2,0.305,0,0
20190111,UCRP6wPuXh2ZqjKCrANXJZdw,89eop-mE4rI,claimed,self,VN,0,0,0,0,0,1,0.13,2,0.065,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,hCnUJRaRNVs,claimed,self,IE,0.006,0.006,0.006,0,0.011,1,10.62,1,10.62,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,5gekTFmm2LI,claimed,self,TZ,0.001,0.001,0.001,0,0.002,1,1.66,1,1.66,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,HgUwI6_8MQQ,claimed,self,KR,0.011,0.011,0.011,0,0.02,3,6.724,3,6.724,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,4sjWHqi6wBc,claimed,self,GB,0.009,0.009,0.009,0,0.016,3,5.237,3,5.237,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,YNtmAvwULQQ,claimed,self,BR,1.114,1.114,1.114,0,2.025,3394,0.597,3386,0.598,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,VGb1sgEi8Zo,claimed,self,GB,0.011,0.011,0.011,0,0.02,20,1.01,22,0.918,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,nidTirHmQf4,claimed,self,GB,0.019,0.019,0.019,0,0.035,7,4.961,7,4.961,0,0
20190111,UCkBngOIJHGZSIQsrJ-ujIuQ,fuNspIco7hk,claimed,self,NG,0.007,0.007,0.007,0,0.013,1,12.5,1,12.5,0,0
20190111,UCxYwAQDkhUxWCT-76fAhKwQ,HnM8WYnIdeU,claimed,thirdParty,TW,0.01,0.01,0.01,0,0.018,5,3.673,5,3.673,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,Z2O6_oMsQhA,claimed,self,SG,0.014,0.014,0.014,0,0.025,8,3.107,9,2.762,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,DG3d9F8Nej4,claimed,self,VN,0.048,0.048,0.048,0,0.088,87,1.013,125,0.705,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,vUEbHImJYZg,claimed,self,AR,0,0,0,0,0.001,5,0.132,5,0.132,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,JRELyBbOztk,claimed,self,ZM,0,0,0,0,0,1,0.208,3,0.069,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,JmNyFSU12VA,claimed,self,GH,0.002,0.002,0.002,0,0.004,3,1.293,4,0.97,0,0
20190111,UCipHWim9P0HEcScbiorqyEA,czhl1wQHEsA,claimed,self,AU,0.197,0.197,0.172,0.025,0.359,37,9.702,46,7.804,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,J7tTEjT8jVE,claimed,self,KR,0.004,0.004,0.004,0,0.008,2,4.067,2,4.067,0,0
20190111,UCw0U1UG1kaJH-1oH_J83e7A,oMF4-GE_TxY,claimed,self,VN,0.002,0.002,0.002,0,0.004,5,0.771,7,0.55,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,l01Q8AvytwA,claimed,self,CR,0.022,0.022,0.022,0,0.041,17,2.391,18,2.259,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,3qpNiI1Iosk,claimed,self,CM,0.001,0.001,0.001,0,0.002,1,1.553,1,1.553,0,0
20190111,UCiu6Pc8Dix53ijEWSXRHNnQ,KcoKO_6T0RA,claimed,self,EG,0.001,0.001,0.001,0,0.001,9,0.103,10,0.093,0,0
20190111,UCkBngOIJHGZSIQsrJ-ujIuQ,BtzI592Kois,claimed,self,MX,0.008,0.008,0.008,0,0.014,17,0.804,17,0.804,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,jda6p2tqpek,claimed,self,US,0.131,0.131,0.131,0,0.239,45,5.305,59,4.046,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,AIBC5cHzPGk,claimed,self,SG,0.003,0.003,0.003,0,0.006,2,2.901,2,2.901,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,5jXBbk80XQA,claimed,self,JM,0.003,0.003,0.003,0,0.006,7,0.869,7,0.869,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,Nb-TTHeyOKc,claimed,self,NA,0,0,0,0,0,2,0.234,2,0.234,0,0
20190111,UCipHWim9P0HEcScbiorqyEA,CrzfGkrf7EE,claimed,self,TW,0.001,0.001,0.001,0,0.002,13,0.143,15,0.124,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,uMLtB-WBsYw,claimed,self,TW,0.001,0.001,0.001,0,0.002,2,1.075,2,1.075,0,0
20190111,UC1CeYWtAz6CpHIgOC3DXQhw,phBOpwoKHRc,claimed,self,FR,0.016,0.016,0.016,0,0.029,4,7.312,6,4.875,0,0
20190111,UCxQAr3INJxTZIsDpKV_LfGQ,31_LVVy6P4Q,claimed,self,VN,0.001,0.001,0.001,0,0.003,1,2.665,1,2.665,0,0
20190111,UCiu6Pc8Dix53ijEWSXRHNnQ,KcoKO_6T0RA,claimed,self,SI,0.008,0.008,0.008,0,0.015,1,15.393,2,7.697,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,pSFWaT8ZpAI,claimed,self,MG,0,0,0,0,0,2,0.013,4,0.006,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,U1n--IKLwrY,claimed,self,DE,0.002,0.002,0.002,0,0.003,2,1.624,2,1.624,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,CvdXsHeV8gY,claimed,self,JM,0.001,0.001,0.001,0,0.002,2,0.899,2,0.899,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,yYgNYc0yL80,claimed,self,EG,0.009,0.009,0.009,0,0.016,66,0.241,67,0.238,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,2aXgPAoTjpI,claimed,self,VN,0.013,0.013,0.008,0.005,0.024,17,1.389,21,1.125,0,0
20190111,UCypT4ktkbLx9kE3cehVKAhA,CPn1dvG0Ut0,claimed,self,UA,0,0,0,0,0,1,0.038,1,0.038,0,0
20190111,UCiu6Pc8Dix53ijEWSXRHNnQ,-VpqdP-3sAo,claimed,self,SA,0.002,0.002,0.002,0,0.004,1,4.011,2,2.006,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,gkwJpAOGsoA,claimed,self,VN,0.616,0.616,0.616,0,1.12,1024,1.094,1115,1.005,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,bT-J7J5eQ5Q,claimed,self,RO,0.001,0.001,0.001,0,0.002,1,2.115,1,2.115,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,dY3Amyqte6Y,claimed,self,VN,0.019,0.019,0.014,0.005,0.035,38,0.911,41,0.844,0,0
20190111,UCipHWim9P0HEcScbiorqyEA,GTMGGUksOD8,claimed,self,VN,0.02,0.02,0.02,0,0.037,32,1.147,51,0.72,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,sAWKO1Q8cJI,claimed,self,US,0.001,0.001,0.001,0,0.002,3,0.784,3,0.784,0,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,y4XOLLHY_n4,claimed,self,VN,0.001,0.001,0.001,0,0.002,4,0.385,5,0.308,0,0
20190111,UC1CeYWtAz6CpHIgOC3DXQhw,xq8wu0xZNqk,claimed,self,VN,0.184,0.184,0.181,0.002,0.334,406,0.822,443,0.753,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,_CrMhoFMQRY,claimed,self,KH,0,0,0,0,0.001,1,0.839,1,0.839,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,jm3M6zx5hsw,claimed,self,VN,0.004,0.004,0.004,0,0.007,7,0.936,7,0.936,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,8PVWQWCmirM,claimed,self,UA,0,0,0,0,0,5,0.027,5,0.027,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,YNtmAvwULQQ,claimed,self,CZ,0.055,0.055,0.055,0,0.099,49,2.025,49,2.025,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,PHtenVUmPNQ,claimed,self,US,0.057,0.057,0.057,0,0.104,16,6.483,21,4.939,0,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,tDIf651_CUU,claimed,self,VN,0,0,0,0,0,3,0.002,3,0.002,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,oz6TyL7l_Uc,claimed,self,VN,0,0,0,0,0,1,0.054,1,0.054,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,KCiRPJu3_oU,claimed,self,VN,0.006,0.006,0.006,0,0.01,23,0.45,24,0.431,0,0
20190111,UCipHWim9P0HEcScbiorqyEA,WMdcqAHFtk8,claimed,self,VN,0,0,0,0,0.001,2,0.302,2,0.302,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,K6pPDPghwEo,claimed,self,US,0,0,0,0,0.001,2,0.281,2,0.281,0,0
20190111,UC1CeYWtAz6CpHIgOC3DXQhw,l6h9YOL5cXI,claimed,self,DE,0.012,0.012,0,0.012,0.022,3,7.231,2,10.846,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,l746Mx9dcII,claimed,self,CO,0.001,0.001,0.001,0,0.001,3,0.426,3,0.426,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,o4HxUVSLXgg,claimed,self,JP,0.002,0.002,0.002,0,0.004,3,1.275,3,1.275,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,4KbNSyYB5AI,claimed,self,CA,0.002,0.002,0.002,0,0.004,2,2.176,2,2.176,0,0
20190111,UC9YSngk5ablDGZiLJvvbKzQ,we9ICcbWTDo,claimed,self,JP,0.047,0.047,0.047,0,0.086,22,3.923,22,3.923,0,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,AKUCbRUiQ9E,claimed,self,VN,0.003,0.003,0.003,0,0.005,15,0.325,16,0.305,0,0
